Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,carbon_footprint_kg_CO2_ha
347,Angola,Potatoes,2010,87425,1010.0,40.0,24.44,2280.6548745342843
348,Angola,"Rice, paddy",2010,7403,1010.0,40.0,24.44,1317.2465454388607
349,Angola,Sorghum,2010,2814,1010.0,40.0,24.44,1606.0922766684312
350,Angola,Soybeans,2010,4446,1010.0,40.0,24.44,1488.6422254603954
351,Angola,Sweet potatoes,2010,63001,1010.0,40.0,24.44,1094.471876121713
352,Angola,Wheat,2010,10526,1010.0,40.0,24.44,1844.674903642583
353,Angola,Cassava,2011,133649,1010.0,40.0,24.15,1343.6344548065658
354,Angola,Maize,2011,7376,1010.0,40.0,24.15,2656.7786920436606
355,Angola,Potatoes,2011,81366,1010.0,40.0,24.15,2264.54598640538
356,Angola,"Rice, paddy",2011,8914,1010.0,40.0,24.15,1382.976001946603
357,Angola,Sorghum,2011,3320,1010.0,40.0,24.15,1972.5995424285993
358,Angola,Soybeans,2011,5294,1010.0,40.0,24.15,1345.9650002152403
359,Angola,Sweet potatoes,2011,65512,1010.0,40.0,24.15,1021.6060471900602
360,Angola,Wheat,2011,10959,1010.0,40.0,24.15,2087.979806284581
361,Angola,Cassava,2012,100073,1010.0,40.0,24.24,1143.3698908915742
362,Angola,Maize,2012,7770,1010.0,40.0,24.24,2674.5436913169997
363,Angola,Potatoes,2012,69381,1010.0,40.0,24.24,2367.8728094945213
364,Angola,"Rice, paddy",2012,7703,1010.0,40.0,24.24,1099.0335511187855
365,Angola,Sorghum,2012,998,1010.0,40.0,24.24,1666.5337426167944
366,Angola,Soybeans,2012,1641,1010.0,40.0,24.24,1394.8840114301768
367,Angola,Sweet potatoes,2012,52954,1010.0,40.0,24.24,1180.3035476310877
368,Angola,Wheat,2012,11258,1010.0,40.0,24.24,1992.7201177416334
369,Angola,Cassava,2013,140517,1010.0,40.0,24.55,1162.3618887450095
370,Angola,Maize,2013,9467,1010.0,40.0,24.55,2450.7277260587616
371,Angola,Potatoes,2013,63303,1010.0,40.0,24.55,2208.376761169928
372,Angola,"Rice, paddy",2013,12744,1010.0,40.0,24.55,1123.9800874591826
373,Angola,Sorghum,2013,2415,1010.0,40.0,24.55,1630.0045795899173
374,Angola,Soybeans,2013,4405,1010.0,40.0,24.55,1567.571331356929
375,Angola,Sweet potatoes,2013,73409,1010.0,40.0,24.55,1036.898154431838
376,Angola,Wheat,2013,9022,1010.0,40.0,24.55,2125.0228922707747
377,Argentina,Cassava,1990,100000,591.0,26156.0,17.46,1308.238083792077
378,Argentina,Cassava,1990,100000,591.0,26156.0,17.67,1260.0956716246362
379,Argentina,Maize,1990,34608,591.0,26156.0,17.46,2607.8531246251932
380,Argentina,Maize,1990,34608,591.0,26156.0,17.67,2354.6231637775527
381,Argentina,Potatoes,1990,202747,591.0,26156.0,17.46,2297.4529448638996
382,Argentina,Potatoes,1990,202747,591.0,26156.0,17.67,2142.582736799577
383,Argentina,"Rice, paddy",1990,36709,591.0,26156.0,17.46,1147.3407518300533
384,Argentina,"Rice, paddy",1990,36709,591.0,26156.0,17.67,1032.1353091017538
385,Argentina,Sorghum,1990,28116,591.0,26156.0,17.46,1702.4542781860537
386,Argentina,Sorghum,1990,28116,591.0,26156.0,17.67,1668.3689925556139
387,Argentina,Soybeans,1990,21566,591.0,26156.0,17.46,1549.3554357502885
388,Argentina,Soybeans,1990,21566,591.0,26156.0,17.67,1682.7285161672016
389,Argentina,Sweet potatoes,1990,131864,591.0,26156.0,17.46,1218.9415569935786
390,Argentina,Sweet potatoes,1990,131864,591.0,26156.0,17.67,1096.0588970772374
391,Argentina,Wheat,1990,18947,591.0,26156.0,17.46,2050.404770886209
392,Argentina,Wheat,1990,18947,591.0,26156.0,17.67,1859.4815064415918
393,Argentina,Cassava,1991,100000,591.0,26156.0,17.64,1382.0707130474302
394,Argentina,Cassava,1991,100000,591.0,26156.0,17.86,1053.0002766637863
395,Argentina,Maize,1991,40444,591.0,26156.0,17.64,2636.2809835109774
396,Argentina,Maize,1991,40444,591.0,26156.0,17.86,2521.3112819958
397,Argentina,Potatoes,1991,205692,591.0,26156.0,17.64,2003.743626409945
398,Argentina,Potatoes,1991,205692,591.0,26156.0,17.86,2357.129156128643
399,Argentina,"Rice, paddy",1991,40294,591.0,26156.0,17.64,1102.5134625087414
400,Argentina,"Rice, paddy",1991,40294,591.0,26156.0,17.86,1057.5959981441745
401,Argentina,Sorghum,1991,33320,591.0,26156.0,17.64,1743.1134032760983
402,Argentina,Sorghum,1991,33320,591.0,26156.0,17.86,1623.722884454532
403,Argentina,Soybeans,1991,22750,591.0,26156.0,17.64,1553.6696544022698
404,Argentina,Soybeans,1991,22750,591.0,26156.0,17.86,1386.7491553105453
405,Argentina,Sweet potatoes,1991,131364,591.0,26156.0,17.64,1392.1333994183235
406,Argentina,Sweet potatoes,1991,131364,591.0,26156.0,17.86,1077.128453750747
407,Argentina,Wheat,1991,18972,591.0,26156.0,17.64,2132.9963802986035
408,Argentina,Wheat,1991,18972,591.0,26156.0,17.86,1939.780147959719
409,Argentina,Cassava,1992,100000,591.0,26156.0,17.09,1038.0635119316528
410,Argentina,Cassava,1992,100000,591.0,26156.0,17.51,1339.9239929877228
411,Argentina,Maize,1992,45237,591.0,26156.0,17.09,2321.864329055519
412,Argentina,Maize,1992,45237,591.0,26156.0,17.51,2518.6502825022144
413,Argentina,Potatoes,1992,199039,591.0,26156.0,17.09,2079.120073097053
414,Argentina,Potatoes,1992,199039,591.0,26156.0,17.51,2339.3829421928217
415,Argentina,"Rice, paddy",1992,52075,591.0,26156.0,17.09,1267.5946576896781
416,Argentina,"Rice, paddy",1992,52075,591.0,26156.0,17.51,1127.8217308874564
417,Argentina,Sorghum,1992,36217,591.0,26156.0,17.09,1939.0361797167166
418,Argentina,Sorghum,1992,36217,591.0,26156.0,17.51,1819.626508439499
419,Argentina,Soybeans,1992,22915,591.0,26156.0,17.09,1437.458030320247
420,Argentina,Soybeans,1992,22915,591.0,26156.0,17.51,1519.3453994720953
421,Argentina,Sweet potatoes,1992,127273,591.0,26156.0,17.09,1026.6346758180257
422,Argentina,Sweet potatoes,1992,127273,591.0,26156.0,17.51,1052.7640000369124
423,Argentina,Wheat,1992,21809,591.0,26156.0,17.09,1930.7757809726716
424,Argentina,Wheat,1992,21809,591.0,26156.0,17.51,2164.3433922384406
425,Argentina,Cassava,1993,100000,591.0,26156.0,17.32,1196.7429584085203
426,Argentina,Cassava,1993,100000,591.0,26156.0,17.53,1304.8335702469026
427,Argentina,Maize,1993,43552,591.0,26156.0,17.32,2423.75133111949
428,Argentina,Maize,1993,43552,591.0,26156.0,17.53,2397.7906325627027
429,Argentina,Potatoes,1993,210314,591.0,26156.0,17.32,2352.47868440565
430,Argentina,Potatoes,1993,210314,591.0,26156.0,17.53,2265.6302175634046
431,Argentina,"Rice, paddy",1993,43559,591.0,26156.0,17.32,1006.6587470113886
432,Argentina,"Rice, paddy",1993,43559,591.0,26156.0,17.53,1255.4163724033576
433,Argentina,Sorghum,1993,39529,591.0,26156.0,17.32,1690.980451505256
434,Argentina,Sorghum,1993,39529,591.0,26156.0,17.53,1902.201816268314
435,Argentina,Soybeans,1993,21589,591.0,26156.0,17.32,1344.599761085955
436,Argentina,Soybeans,1993,21589,591.0,26156.0,17.53,1328.1731763315447
437,Argentina,Sweet potatoes,1993,122955,591.0,26156.0,17.32,1357.5693175987658
438,Argentina,Sweet potatoes,1993,122955,591.0,26156.0,17.53,1021.2520203470194
439,Argentina,Wheat,1993,23272,591.0,26156.0,17.32,1848.1620097436364
440,Argentina,Wheat,1993,23272,591.0,26156.0,17.53,1990.0395683154043
441,Argentina,Cassava,1994,100000,591.0,30195.0,18.17,1227.6366441786865
442,Argentina,Cassava,1994,100000,591.0,30195.0,18.31,1094.4999234736083
443,Argentina,Maize,1994,42371,591.0,30195.0,18.17,2653.132491453147
444,Argentina,Maize,1994,42371,591.0,30195.0,18.31,2693.3423463789095
445,Argentina,Potatoes,1994,230166,591.0,30195.0,18.17,2127.568928531282
446,Argentina,Potatoes,1994,230166,591.0,30195.0,18.31,2364.0618625690995
447,Argentina,"Rice, paddy",1994,42989,591.0,30195.0,18.17,1391.1335834237234
448,Argentina,"Rice, paddy",1994,42989,591.0,30195.0,18.31,1323.78437405415
449,Argentina,Sorghum,1994,35065,591.0,30195.0,18.17,1702.0943549565002
450,Argentina,Sorghum,1994,35065,591.0,30195.0,18.31,1856.0020260453916
451,Argentina,Soybeans,1994,20386,591.0,30195.0,18.17,1439.4176100695595
452,Argentina,Soybeans,1994,20386,591.0,30195.0,18.31,1354.670631394208
453,Argentina,Sweet potatoes,1994,176667,591.0,30195.0,18.17,1281.6722020930902
454,Argentina,Sweet potatoes,1994,176667,591.0,30195.0,18.31,1391.489425200324
455,Argentina,Wheat,1994,20237,591.0,30195.0,18.17,2121.0187530188396
456,Argentina,Wheat,1994,20237,591.0,30195.0,18.31,1810.1972289787423
457,Argentina,Cassava,1995,100000,591.0,37842.0,17.74,1183.9568648735099
458,Argentina,Cassava,1995,100000,591.0,37842.0,17.62,1078.9457518829975
459,Argentina,Maize,1995,45223,591.0,37842.0,17.74,2641.301413720931
460,Argentina,Maize,1995,45223,591.0,37842.0,17.62,2564.155469505424
461,Argentina,Potatoes,1995,274272,591.0,37842.0,17.74,2167.359645638857
462,Argentina,Potatoes,1995,274272,591.0,37842.0,17.62,2221.410348965445
463,Argentina,"Rice, paddy",1995,50306,591.0,37842.0,17.74,1369.449232927166
464,Argentina,"Rice, paddy",1995,50306,591.0,37842.0,17.62,1214.0440856448279
465,Argentina,Sorghum,1995,34588,591.0,37842.0,17.74,1693.419319348015
466,Argentina,Sorghum,1995,34588,591.0,37842.0,17.62,1885.3368987977803
467,Argentina,Soybeans,1995,20446,591.0,37842.0,17.74,1439.4243865282597
468,Argentina,Soybeans,1995,20446,591.0,37842.0,17.62,1368.645064326954
469,Argentina,Sweet potatoes,1995,168000,591.0,37842.0,17.74,1228.844517138153
470,Argentina,Sweet potatoes,1995,168000,591.0,37842.0,17.62,1376.304060613138
471,Argentina,Wheat,1995,21675,591.0,37842.0,17.74,1831.878542082953
472,Argentina,Wheat,1995,21675,591.0,37842.0,17.62,2096.7082738871254
473,Argentina,Cassava,1996,100000,591.0,54595.0,17.64,1297.2544705396274
474,Argentina,Cassava,1996,100000,591.0,54595.0,17.97,1125.1464697152185
475,Argentina,Maize,1996,40397,591.0,54595.0,17.64,2466.10259076215
476,Argentina,Maize,1996,40397,591.0,54595.0,17.97,2645.3290242624403
477,Argentina,Potatoes,1996,228877,591.0,54595.0,17.64,2118.05422580875
478,Argentina,Potatoes,1996,228877,591.0,54595.0,17.97,2119.8944611848633
479,Argentina,"Rice, paddy",1996,51031,591.0,54595.0,17.64,1148.4485639402499
480,Argentina,"Rice, paddy",1996,51031,591.0,54595.0,17.97,1026.6827710957746
481,Argentina,Sorghum,1996,38763,591.0,54595.0,17.64,1616.2106330671386
482,Argentina,Sorghum,1996,38763,591.0,54595.0,17.97,1849.9111816389945
483,Argentina,Soybeans,1996,21051,591.0,54595.0,17.64,1326.5279272916084
484,Argentina,Soybeans,1996,21051,591.0,54595.0,17.97,1395.6391649924187
485,Argentina,Sweet potatoes,1996,170000,591.0,54595.0,17.64,1233.382241166626
486,Argentina,Sweet potatoes,1996,170000,591.0,54595.0,17.97,1396.8253522259413
487,Argentina,Wheat,1996,19344,591.0,54595.0,17.64,1801.32397746582
488,Argentina,Wheat,1996,19344,591.0,54595.0,17.97,2043.275094957415
489,Argentina,Cassava,1997,100000,591.0,77691.0,18.29,1039.7125908394496
490,Argentina,Cassava,1997,100000,591.0,77691.0,18.54,1398.865761684223
491,Argentina,Maize,1997,45557,591.0,77691.0,18.29,2423.1868040925015
492,Argentina,Maize,1997,45557,591.0,77691.0,18.54,2387.2167740819345
493,Argentina,Potatoes,1997,268502,591.0,77691.0,18.29,2118.8162984615274
494,Argentina,Potatoes,1997,268502,591.0,77691.0,18.54,2053.61340838249
495,Argentina,"Rice, paddy",1997,53703,591.0,77691.0,18.29,1030.2350131316891
496,Argentina,"Rice, paddy",1997,53703,591.0,77691.0,18.54,1084.670223428899
497,Argentina,Sorghum,1997,36845,591.0,77691.0,18.29,1846.5816625865837
498,Argentina,Sorghum,1997,36845,591.0,77691.0,18.54,1900.8131436840858
499,Argentina,Soybeans,1997,17212,591.0,77691.0,18.29,1434.5982438330018
500,Argentina,Soybeans,1997,17212,591.0,77691.0,18.54,1678.4795473321487
501,Argentina,Sweet potatoes,1997,145662,591.0,77691.0,18.29,1294.0667116042227
502,Argentina,Sweet potatoes,1997,145662,591.0,77691.0,18.54,1087.834682480025
503,Argentina,Wheat,1997,22426,591.0,77691.0,18.29,1810.200270968111
504,Argentina,Wheat,1997,22426,591.0,77691.0,18.54,2175.4466791968375
505,Argentina,Cassava,1998,100000,591.0,62397.0,17.23,1370.5715207833173
506,Argentina,Cassava,1998,100000,591.0,62397.0,17.52,1132.627796796275
507,Argentina,Maize,1998,60780,591.0,62397.0,17.23,2479.3739058029646
508,Argentina,Maize,1998,60780,591.0,62397.0,17.52,2458.7061825208802
509,Argentina,Potatoes,1998,293744,591.0,62397.0,17.23,2012.9645273348524
510,Argentina,Potatoes,1998,293744,591.0,62397.0,17.52,2289.067861811097
511,Argentina,"Rice, paddy",1998,47762,591.0,62397.0,17.23,1169.4261357702744
512,Argentina,"Rice, paddy",1998,47762,591.0,62397.0,17.52,1011.1796632207418
513,Argentina,Sorghum,1998,48105,591.0,62397.0,17.23,1692.4759771460963
514,Argentina,Sorghum,1998,48105,591.0,62397.0,17.52,1710.4524812340487
515,Argentina,Soybeans,1998,26937,591.0,62397.0,17.23,1671.775616934841
516,Argentina,Soybeans,1998,26937,591.0,62397.0,17.52,1678.8813524878692
517,Argentina,Sweet potatoes,1998,175055,591.0,62397.0,17.23,1248.5039544298
518,Argentina,Sweet potatoes,1998,175055,591.0,62397.0,17.52,1126.713218621198
519,Argentina,Wheat,1998,26088,591.0,62397.0,17.23,1854.160071808773
520,Argentina,Wheat,1998,26088,591.0,62397.0,17.52,2069.219872011992
521,Argentina,Cassava,1999,100000,591.0,62831.39,17.15,1328.4723686396646
522,Argentina,Cassava,1999,100000,591.0,62831.39,17.71,1339.8554993923553
523,Argentina,Maize,1999,53702,591.0,62831.39,17.15,2394.331166556872
524,Argentina,Maize,1999,53702,591.0,62831.39,17.71,2470.691694199358
525,Argentina,Potatoes,1999,238938,591.0,62831.39,17.15,2004.8682317302619
526,Argentina,Potatoes,1999,238938,591.0,62831.39,17.71,2275.500118705991
527,Argentina,"Rice, paddy",1999,57337,591.0,62831.39,17.15,1047.778925334153
528,Argentina,"Rice, paddy",1999,57337,591.0,62831.39,17.71,1293.4424821287507
529,Argentina,Sorghum,1999,43845,591.0,62831.39,17.15,1851.5141396053375
530,Argentina,Sorghum,1999,43845,591.0,62831.39,17.71,1807.5055441939012
531,Argentina,Soybeans,1999,24450,591.0,62831.39,17.15,1436.0963226901429
532,Argentina,Soybeans,1999,24450,591.0,62831.39,17.71,1602.9830883093864
533,Argentina,Sweet potatoes,1999,143991,591.0,62831.39,17.15,1207.2693311267135
534,Argentina,Sweet potatoes,1999,143991,591.0,62831.39,17.71,1230.1082544279911
535,Argentina,Wheat,1999,23028,591.0,62831.39,17.15,1836.9888940755297
536,Argentina,Wheat,1999,23028,591.0,62831.39,17.71,1876.0077368141165
537,Argentina,Cassava,2000,100000,591.0,63265.78,16.98,1315.5097774609103
538,Argentina,Cassava,2000,100000,591.0,63265.78,17.66,1328.9684350385724
539,Argentina,Maize,2000,54329,591.0,63265.78,16.98,2549.1658951495174
540,Argentina,Maize,2000,54329,591.0,63265.78,17.66,2619.316720757368
541,Argentina,Potatoes,2000,277566,591.0,63265.78,16.98,2145.9980725663995
542,Argentina,Potatoes,2000,277566,591.0,63265.78,17.66,2340.5105006274016
543,Argentina,"Rice, paddy",2000,47798,591.0,63265.78,16.98,1126.2662422825667
544,Argentina,"Rice, paddy",2000,47798,591.0,63265.78,17.66,1009.6674302778747
545,Argentina,Sorghum,2000,46477,591.0,63265.78,16.98,1622.9299151555986
546,Argentina,Sorghum,2000,46477,591.0,63265.78,17.66,1620.0163715252825
547,Argentina,Soybeans,2000,23312,591.0,63265.78,16.98,1408.170214200137
548,Argentina,Soybeans,2000,23312,591.0,63265.78,17.66,1569.543303293447
549,Argentina,Sweet potatoes,2000,151462,591.0,63265.78,16.98,1006.1821395848631
550,Argentina,Sweet potatoes,2000,151462,591.0,63265.78,17.66,1047.3113338239948
551,Argentina,Wheat,2000,24873,591.0,63265.78,16.98,1912.580250094216
552,Argentina,Wheat,2000,24873,591.0,63265.78,17.66,1989.4403657158045
553,Argentina,Cassava,2001,100000,591.0,63700.17,17.71,1164.5361854426712
554,Argentina,Cassava,2001,100000,591.0,63700.17,18.42,1270.0545244896425
555,Argentina,Maize,2001,54553,591.0,63700.17,17.71,2513.215259778919
556,Argentina,Maize,2001,54553,591.0,63700.17,18.42,2540.2785362854884
557,Argentina,Potatoes,2001,283768,591.0,63700.17,17.71,2362.7341147639477
558,Argentina,Potatoes,2001,283768,591.0,63700.17,18.42,2281.4604121662655
559,Argentina,"Rice, paddy",2001,57495,591.0,63700.17,17.71,1274.9866865628803
560,Argentina,"Rice, paddy",2001,57495,591.0,63700.17,18.42,1219.362739035598
561,Argentina,Sorghum,2001,47429,591.0,63700.17,17.71,1774.4211832120786
562,Argentina,Sorghum,2001,47429,591.0,63700.17,18.42,1975.8213520627908
563,Argentina,Soybeans,2001,25846,591.0,63700.17,17.71,1637.842685665728
564,Argentina,Soybeans,2001,25846,591.0,63700.17,18.42,1442.1876447041027
565,Argentina,Sweet potatoes,2001,155212,591.0,63700.17,17.71,1054.6322069175665
566,Argentina,Sweet potatoes,2001,155212,591.0,63700.17,18.42,1248.7667345746693
567,Argentina,Wheat,2001,24934,591.0,63700.17,17.71,1864.853845350929
568,Argentina,Wheat,2001,24934,591.0,63700.17,18.42,2048.453060041958
569,Argentina,Cassava,2002,100000,591.0,64134.56,17.58,1216.4351209848423
570,Argentina,Cassava,2002,100000,591.0,64134.56,18.07,1038.3794987017518
571,Argentina,Maize,2002,60791,591.0,64134.56,17.58,2661.153598400783
572,Argentina,Maize,2002,60791,591.0,64134.56,18.07,2693.7803759188478
573,Argentina,Potatoes,2002,251347,591.0,64134.56,17.58,2250.787666927173
574,Argentina,Potatoes,2002,251347,591.0,64134.56,18.07,2323.388032338673
575,Argentina,"Rice, paddy",2002,57197,591.0,64134.56,17.58,1277.7907946036448
576,Argentina,"Rice, paddy",2002,57197,591.0,64134.56,18.07,1075.9486484968993
577,Argentina,Sorghum,2002,52691,591.0,64134.56,17.58,1932.1275529456336
578,Argentina,Sorghum,2002,52691,591.0,64134.56,18.07,1603.7717118112841
579,Argentina,Soybeans,2002,26304,591.0,64134.56,17.58,1391.7316472177738
580,Argentina,Soybeans,2002,26304,591.0,64134.56,18.07,1499.19640979056
581,Argentina,Sweet potatoes,2002,155890,591.0,64134.56,17.58,1090.0949582526757
582,Argentina,Sweet potatoes,2002,155890,591.0,64134.56,18.07,1381.9259521185882
583,Argentina,Wheat,2002,22398,591.0,64134.56,17.58,2071.110616751909
584,Argentina,Wheat,2002,22398,591.0,64134.56,18.07,1984.1713328761632
585,Argentina,Cassava,2004,100000,591.0,65003.34,17.67,1319.4185803587216
586,Argentina,Cassava,2004,100000,591.0,65003.34,18.11,1023.6838158566673
587,Argentina,Maize,2004,63931,591.0,65003.34,17.67,2338.866180483629
588,Argentina,Maize,2004,63931,591.0,65003.34,18.11,2556.5716438870745
589,Argentina,Potatoes,2004,288717,591.0,65003.34,17.67,2336.7629260184767
590,Argentina,Potatoes,2004,288717,591.0,65003.34,18.11,2137.771964865504
591,Argentina,"Rice, paddy",2004,62661,591.0,65003.34,17.67,1116.6566944627095
592,Argentina,"Rice, paddy",2004,62661,591.0,65003.34,18.11,1204.4960466743328
593,Argentina,Sorghum,2004,45531,591.0,65003.34,17.67,1764.1844163175808
594,Argentina,Sorghum,2004,45531,591.0,65003.34,18.11,1914.3094343369778
595,Argentina,Soybeans,2004,22075,591.0,65003.34,17.67,1436.0740067273302
596,Argentina,Soybeans,2004,22075,591.0,65003.34,18.11,1424.622354944529
597,Argentina,Sweet potatoes,2004,154867,591.0,65003.34,17.67,1001.062725001676
598,Argentina,Sweet potatoes,2004,154867,591.0,65003.34,18.11,1232.2221570033819
599,Argentina,Wheat,2004,25441,591.0,65003.34,17.67,1880.3291892648238
600,Argentina,Wheat,2004,25441,591.0,65003.34,18.11,1804.7726418719503
601,Argentina,Cassava,2005,100000,591.0,65437.73,17.32,1040.8908114803103
602,Argentina,Cassava,2005,100000,591.0,65437.73,17.83,1163.500879707902
603,Argentina,Maize,2005,73587,591.0,65437.73,17.32,2367.2230418106983
604,Argentina,Maize,2005,73587,591.0,65437.73,17.83,2558.3592520020466
605,Argentina,Potatoes,2005,283917,591.0,65437.73,17.32,2035.5948016309012
606,Argentina,Potatoes,2005,283917,591.0,65437.73,17.83,2167.856390195709
607,Argentina,"Rice, paddy",2005,60165,591.0,65437.73,17.32,1248.980800097869
608,Argentina,"Rice, paddy",2005,60165,591.0,65437.73,17.83,1067.6215982017993
609,Argentina,Sorghum,2005,51872,591.0,65437.73,17.32,1803.7435347329804
610,Argentina,Sorghum,2005,51872,591.0,65437.73,17.83,1609.0163665347777
611,Argentina,Soybeans,2005,27287,591.0,65437.73,17.32,1627.173691997975
612,Argentina,Soybeans,2005,27287,591.0,65437.73,17.83,1605.0185813892617
613,Argentina,Sweet potatoes,2005,154472,591.0,65437.73,17.32,1137.2235785046678
614,Argentina,Sweet potatoes,2005,154472,591.0,65437.73,17.83,1117.2003525685923
615,Argentina,Wheat,2005,26356,591.0,65437.73,17.32,1869.2881022033162
616,Argentina,Wheat,2005,26356,591.0,65437.73,17.83,1835.5026681447466
617,Argentina,Cassava,2006,100000,591.0,65872.12,18.1,1367.9886185127552
618,Argentina,Cassava,2006,100000,591.0,65872.12,18.35,1183.0184160224867
619,Argentina,Maize,2006,59030,591.0,65872.12,18.1,2658.1712962617657
620,Argentina,Maize,2006,59030,591.0,65872.12,18.35,2509.895837226182
621,Argentina,Potatoes,2006,285828,591.0,65872.12,18.1,2370.87529976826
622,Argentina,Potatoes,2006,285828,591.0,65872.12,18.35,2045.8043882978002
623,Argentina,"Rice, paddy",2006,70610,591.0,65872.12,18.1,1386.677508609012
624,Argentina,"Rice, paddy",2006,70610,591.0,65872.12,18.35,1264.3963524559158
625,Argentina,Sorghum,2006,46778,591.0,65872.12,18.1,1928.93752007551
626,Argentina,Sorghum,2006,46778,591.0,65872.12,18.35,1642.8212040415688
627,Argentina,Soybeans,2006,26793,591.0,65872.12,18.1,1401.3753684996477
628,Argentina,Soybeans,2006,26793,591.0,65872.12,18.35,1512.2553325149215
629,Argentina,Sweet potatoes,2006,143478,591.0,65872.12,18.1,1142.750578938121
630,Argentina,Sweet potatoes,2006,143478,591.0,65872.12,18.35,1282.2969536363994
631,Argentina,Wheat,2006,25302,591.0,65872.12,18.1,2184.299751977282
632,Argentina,Wheat,2006,25302,591.0,65872.12,18.35,2120.215560841894
633,Argentina,Cassava,2007,100000,591.0,81582.64,16.71,1007.4608068555985
634,Argentina,Cassava,2007,100000,591.0,81582.64,17.14,1248.1471486670578
635,Argentina,Maize,2007,76655,591.0,81582.64,16.71,2526.32357577562
636,Argentina,Maize,2007,76655,591.0,81582.64,17.14,2536.4261178309234
